Configuration,Language,File Path,Successfully Extracted,Failure Reason
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/contexts/AuthContext.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/domains/operationalConfidence.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/wasel-tokens.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/trips/trip.types.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/directSupabase/types.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/auth/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/database/supabaseRolloutGuardrails.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/brand/BrandIdentity.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/observability/distributedTracing.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/consent.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/integration/booking.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/auth/PhoneVerification.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useShare.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/jordanLocations.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/api-error-recovery.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/bus/bus.hooks.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/operations/ExecutionOSPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/profile/useProfilePageController.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/mapping/responseCache.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ui/WaselTooltip.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/layouts/WaselRoot.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/redaction.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/offerRideContent.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/directSupabase/growth.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/contracts/entry.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/textEncoding.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/bus.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/sanitize.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/payments/paymentsTypes.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/safetyService.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contracts/growth.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/sms-verification/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/make-server-0b1f4071/automation-handlers.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/app/RouteLoadingFallback.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/brand/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/seo.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/legal/PrivacyPolicy.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/payments/StripePaymentForm.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/preferences/SettingsPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/_SERVICE_DOCUMENTATION_TEMPLATE.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/config/database.types.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/buttonVariants.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/home/DeferredLandingMap.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/styles/wasel-design-system.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/resilience/retryPolicy.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/app/pages/surfaces/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/theme.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/wallet.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/movementPricing.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/rides/RideSearchForm.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/mobile/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useOptimizedWallet.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/storage/rideSyncQueue.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/operations/OperationsOverviewPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/directSupabaseAutomationRpc.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/workspace.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/rides/components/RideSearchForm.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/mobility-os/MobilityOSCore.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/communicationPreferences.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/wasel-email/brand.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/operations/AIIntelligencePage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/directSupabase/automation.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/pageComponents.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/config/jordan-mobility-network.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/localization/catalog.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/app/pages/surfaces/PaymentsPageSurface.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/rides/components/RideCard.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/directSupabase/userContext.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/driverApprovalAdmin.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/notifications/presentation/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/ride-pricing/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/components/OfferRideIncomingRequests.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/admin/domain/events.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/mobility/presentation/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/database/operationalSeeding.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/env-setup.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/security.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/dataIntegrity.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/app/pages/surfaces/pageTypes.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/tabs.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/avatar.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/payments/PaymentsPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/trips.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,shared/wallet-contracts.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/usePushNotifications.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/payments/paymentsService.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/connectionQuality.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contracts/communications.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/layout/MobilityOSLandingMap.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/performance/resourceHints.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/landing/LandingSignalSection.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/directSupabase/trips.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/admin/presentation/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contracts/bookings.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ui/WaselButton.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/performance-budget.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/home/appEntryContracts.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/demandCapture.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/events/eventBus.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/NetworkStatusIndicator.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/phone.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/tokens/wasel-tokens.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/mobile/WaselPWAInstallPrompt.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/performance/monitoring.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/admin/application/AdminApplicationService.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/wallet/presentation/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/validation.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/home/AppEntryPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/app/pages/surfaces/LandingPageSurface.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/pages/ProfilePage.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/make-server-0b1f4071/_shared/status-runtime.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/e2e/landing-entry.spec.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/layouts/waselRootConfig.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/authFlow.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/RidesPageEnhanced.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/trust/waselPresence.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/resilience/timeout.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/components/WaselMobileHome.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/health-check/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/make-server-0b1f4071/wallet-handlers.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/trips/trip.hooks.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/notifications/application/NotificationsApplicationService.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/security/requestContext.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/performance/monitor.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/lib/server.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contracts/entry.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/database/migrationRegistry.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/routeIntelligence.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/landing/LandingPageFrame.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ds/StaticWaselLogo.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ErrorBoundary.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/pages/WaselAuth.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/feature-flags.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/webVitalsReporter.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/performance/lazyLoading.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/payments/stripeClient.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/landing/LandingHeroSection.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/rideModule.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/make-server-0b1f4071/_shared/communication-runtime.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useIframeSafeNavigate.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useKVStore.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/security-audit.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/landing/LandingTrustSection.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/corridors/corridorExperience.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/corridorCommercial.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/payment-webhook/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/MapWrapper.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/packages/components/PackageSendPanel.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/design-system/components/LayoutContainer.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/trips.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/mobility/application/MobilityApplicationService.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/e2e/accessibility.spec.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/core.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/locale.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useEmailTriggers.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useNotifications.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/apiGateway.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/analytics/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/app/pages/surfaces/ProfilePageSurface.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/main.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ui/WaselModal.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/mobile/WaselMobileHome.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useAppRuntime.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/pages/shared/WaselAuthNetworkMap.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/pricing/SeatPricing.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/bookings.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useAuthProviderAvailability.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/mapping/presentation/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/mobility/domain/events.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,supabase/functions/make-server-0b1f4071/_shared/security-runtime.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/movementRetention.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/journeyLogistics.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/config/wasel-movement-network.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/contracts/serviceContracts.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/components/WaselMobileBottomNav.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/directSupabase.bookings.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/regionConfig.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/corePerformance.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/domains/corridorExperience.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/features/busPage.utils.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/features/profileUtils.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/brand/BrandChrome.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/storage/WalletStorageAdapter.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/mapping/domain/events.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/rideFlowRuntime.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/supabase/database.types.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/errors.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/directSupabase/referrals.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/rideStateMachine.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/integration/payment-flows.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/EnhancedWaselMap.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/advanced-interactions.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/profile/ProfilePage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/locales/translations.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/observability/performanceMonitor.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/walletInsights.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/system/LiveAnnouncer.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/routeDemandIntelligence.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/transactionalEmailTriggers.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/router/wasel-routes.test.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ui/WaselSkeleton.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/bus/bus.copy.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/directSupabase/packagesAndNotifications.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/label.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/design-system/components/Card.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/backendFallback.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/packages/components/PackageReturnsPanel.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/rides/landing/LandingSlots.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/serviceProviderWorkflows.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/driverOnboarding.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/auth/application/AuthApplicationService.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/platform/events/domainEvent.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/app/RuntimeCoordinator.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/bus.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/app/pages/surfaces/SharedPageComponents.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/storage/rideBookingStorage.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,e2e/helpers/session.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,vitest.config.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/radix-optimized.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/ui/badge.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/trips/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/mobility-os/liveMobilityData.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/corridorOperations.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/api.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/bookings.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/notifications.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/services/directSupabase.userContext.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/router/prefetch.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/phone.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/mobile/mobileRuntime.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/env.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/auditLog.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/hooks/useOptimizedNavigation.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/safety/SafetyPage.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/environment.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ui/WaselTabs.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/wasel-ui/WaselTripCard.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/clipboard.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/authHelpers.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/router/index.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/pages/waselServiceShared.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/performance/cacheStrategy.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/packages/packagesContent.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/storage/BookingStorageAdapter.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/styles/shared-ui.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/domains/wallet/domain/events.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/features/profile/components/ProfilePageSections.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/components/auth/BiometricAuth.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/i18n/enhancedAuthTranslations.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/currency.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/textEncoding.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/bus/bus.types.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/e2e/core-route-smoke.spec.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,tests/unit/utils/security.test.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/utils/api.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/modules/trips/trip.controller.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/design-system/components/SectionWrapper.tsx,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/services/middleEastCorridorProof.ts,true,""
.github/workflows/security.yml:codeql/language:javascript-typescript,TypeScript,src/contexts/authContextHelpers.ts,true,""
